,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
5165,Honda Amaze S Petrol BSIV,2019,670000,5000,0,Individual,1,1,19.5,1199,88.76,5.0
5166,Hyundai i10 Magna 1.1L,2016,420000,9750,0,Individual,1,2,19.81,1086,68.05,5.0
5167,Toyota Innova Crysta 2.4 ZX MT BSIV,2016,1800000,110000,1,Individual,1,1,13.68,2393,147.8,7.0
5168,Honda WR-V i-VTEC VX,2018,900000,35000,0,Individual,1,1,17.5,1199,88.7,5.0
5169,Mahindra XUV500 W6 2WD,2015,1200000,10000,1,Individual,1,1,15.1,2179,140.0,7.0
5170,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,195000,157138,1,Individual,1,3,10.5,2179,120.0,7.0
5171,Hyundai Verna CRDi,2007,185000,120000,1,Individual,1,3,16.8,1493,110.0,5.0
5172,Hyundai i10 Magna 1.1L,2008,185000,110000,0,Individual,1,3,19.81,1086,68.05,5.0
5173,Mahindra XUV500 W9 BSIV,2018,1525000,46000,1,Individual,1,1,15.1,2179,152.87,7.0
5174,Maruti Swift VXI BSIII W/ ABS,2006,215000,102000,0,Individual,1,3,16.1,1298,88.2,5.0
5175,Maruti Alto 800 Base,2015,210000,50000,0,Individual,1,2,22.74,796,47.3,5.0
5176,Toyota Innova Crysta 2.4 VX MT BSIV,2016,1700000,110000,1,Individual,1,2,13.68,2393,147.8,7.0
5177,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,530000,285000,1,Individual,1,3,12.8,2494,102.0,8.0
5178,Honda City i VTEC VX Option,2015,800000,50000,0,Individual,1,1,17.4,1497,117.3,5.0
5179,Maruti Swift VDI BSIV,2014,570000,70000,1,Individual,1,2,25.2,1248,74.0,5.0
5180,Maruti SX4 VDI,2012,350000,120000,1,Individual,1,2,21.5,1248,88.8,5.0
5181,Hyundai i20 1.4 CRDi Magna,2011,350000,93000,1,Individual,1,2,21.9,1396,90.0,5.0
5182,Mahindra Bolero Power Plus SLX,2018,750000,50000,1,Individual,1,1,16.5,1493,70.0,7.0
5183,Maruti Eeco 7 Seater Standard BSIV,2011,160000,100000,0,Individual,1,2,15.37,1196,73.0,7.0
5184,Tata Indigo CS LS DiCOR,2010,150000,70000,1,Individual,1,3,15.7,1405,70.0,5.0
5185,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,562000,5000,0,Individual,1,1,18.9,1197,81.86,5.0
5186,Hyundai i10 Magna,2012,290000,27000,0,Individual,1,1,20.36,1197,78.9,5.0
5187,Mahindra XUV500 W6 2WD,2014,600000,122000,1,Individual,1,2,15.1,2179,140.0,7.0
5188,Hyundai Xcent 1.1 CRDi S,2015,401000,74000,1,Individual,1,2,24.4,1120,71.0,5.0
5189,Maruti Swift Dzire AMT ZXI Plus,2019,750000,6500,0,Individual,0,1,21.21,1197,81.8,5.0
5190,Mahindra Bolero SLX,2007,240000,80000,1,Individual,1,2,13.6,2523,63.0,7.0
5191,Maruti Alto K10 2010-2014 VXI,2012,229999,50000,0,Individual,1,1,20.92,998,67.1,5.0
5192,Mahindra Bolero 2011-2019 ZLX,2013,500000,50000,1,Individual,1,1,15.96,2523,62.1,7.0
5193,Maruti Gypsy King ST BSIII,2010,350000,80000,0,Individual,1,1,11.96,1298,80.0,8.0
5194,Datsun RediGO T Option,2018,217000,25000,0,Individual,1,1,22.7,799,53.64,5.0
5195,Nissan Sunny XL D,2018,670000,35000,1,Individual,1,1,22.71,1461,84.8,5.0
5196,Maruti Alto K10 2010-2014 VXI,2011,225000,30000,0,Individual,1,1,20.92,998,67.1,5.0
5197,Maruti Vitara Brezza ZXI Plus AT Dual Tone,2020,737000,10000,0,Individual,0,1,18.76,1462,103.26,5.0
5198,Maruti Celerio LXI,2014,300000,80000,0,Individual,1,1,23.1,998,67.04,5.0
5199,Tata Indigo LX,2008,85000,120000,1,Individual,1,1,17.0,1405,70.0,5.0
5200,Hyundai Verna Transform VGT CRDi,2010,195000,120000,1,Individual,1,2,16.2,1493,110.0,5.0
5201,Honda WR-V i-DTEC S,2017,675000,127991,1,Dealer,1,1,25.5,1498,98.6,5.0
5202,Mitsubishi Lancer 2.0 GLd,1999,150000,198000,1,Individual,1,2,14.8,1998,68.0,5.0
5203,Tata Indigo eCS GLX,2010,290000,65000,0,Individual,1,1,15.64,1193,64.1,5.0
5204,Maruti Ciaz 1.3 Zeta,2018,889000,20000,1,Individual,1,1,28.09,1248,88.5,5.0
5205,Volkswagen Ameo 1.2 MPI Comfortline,2016,400000,60000,0,Individual,1,1,17.0,1198,73.75,5.0
5206,Renault KWID RXT Optional,2018,390000,13120,0,Individual,1,1,25.17,799,53.3,5.0
5207,Jeep Compass 2.0 Longitude BSIV,2017,1550000,87500,1,Individual,1,1,17.1,1956,170.0,5.0
5208,Hyundai Verna 1.6 SX CRDi (O),2014,600000,125000,1,Individual,1,1,22.32,1582,126.32,5.0
5209,Hyundai Elite i20 Asta Option CVT BSIV,2018,800000,25000,0,Individual,0,1,17.4,1197,81.86,5.0
5210,Maruti Ertiga ZDI,2013,600000,120000,1,Individual,1,3,20.77,1248,88.8,7.0
5211,Hyundai Verna 1.6 VTVT SX,2015,795000,35000,0,Individual,1,1,17.01,1591,121.3,5.0
5212,Hyundai i20 Asta Option 1.4 CRDi,2016,735000,25000,1,Individual,1,1,22.54,1396,88.73,5.0
5213,Skoda Octavia L and K 1.9 TDI MT,2005,250000,120000,1,Individual,1,3,16.4,1896,90.0,5.0
5214,Renault KWID AMT,2018,400000,25000,0,Individual,0,1,24.04,999,67.0,5.0
5215,Mahindra Xylo D2 BSIV,2014,395000,140000,1,Individual,1,1,14.0,2489,95.0,8.0
5216,Hyundai Accent CRDi,2005,130000,79000,1,Individual,1,2,13.1,1493,82.0,5.0
5217,Renault Lodgy 85PS RxE,2015,600000,125000,1,Individual,1,1,21.04,1461,83.8,8.0
5218,Hyundai i20 Active 1.4 SX,2016,720000,80000,1,Individual,1,1,21.19,1396,88.73,5.0
5219,Honda City S,2011,450000,110000,0,Individual,1,3,16.8,1497,116.4,5.0
5220,Hyundai Verna Transform SX VGT CRDi,2010,220000,80000,1,Individual,1,2,16.2,1493,110.0,5.0
5221,Hyundai Verna 1.6 SX,2014,545000,100000,1,Individual,1,2,22.32,1582,126.32,5.0
5222,Volkswagen Vento Diesel Highline,2011,370000,100000,1,Individual,1,2,20.54,1598,103.6,5.0
5223,Mahindra Bolero LX Non AC BSIII,2010,450000,78000,1,Individual,1,1,13.6,2523,63.0,7.0
5224,Hyundai i20 Petrol CVT Asta,2018,750000,15000,0,Individual,0,1,17.4,1197,81.86,5.0
5225,Mahindra Scorpio S10 7 Seater,2015,1100000,70000,1,Individual,1,1,15.4,2179,120.0,7.0
5226,Maruti Baleno Alpha 1.2,2019,711000,5000,0,Individual,1,1,21.4,1197,83.1,5.0
5227,Maruti Alto K10 VXI,2016,285000,75000,0,Individual,1,1,23.95,998,67.05,5.0
5228,Maruti Baleno Alpha,2020,749000,5500,0,Individual,1,1,21.01,1197,81.8,5.0
5229,Renault Duster 110PS Diesel RxL,2016,550000,80000,1,Individual,1,2,19.64,1461,108.45,5.0
5230,Maruti Swift Dzire VDi,2010,300000,120000,1,Individual,1,2,19.3,1248,73.9,5.0
5231,Maruti Baleno Sigma 1.3,2017,625000,70000,1,Individual,1,1,27.39,1248,74.0,5.0
5232,Hyundai i20 Active 1.2 SX,2017,650000,80000,0,Individual,1,2,17.19,1197,81.86,5.0
5233,Hyundai Verna 1.6 SX CRDi (O),2014,575000,120000,1,Individual,1,3,22.32,1582,126.32,5.0
5234,Maruti Swift Dzire VDI,2016,631000,75000,1,Individual,1,2,26.59,1248,74.0,5.0
5235,Hyundai Verna Transform VGT CRDi,2010,220000,80000,1,Individual,1,2,16.2,1493,110.0,5.0
5236,Tata Tigor 1.2 Revotron XZ Option,2017,600000,40000,0,Individual,1,2,20.3,1199,84.0,5.0
5237,Ford Fiesta Diesel Style,2012,390000,120000,1,Individual,1,1,23.5,1498,88.7,5.0
5238,Mahindra Scorpio 2.6 Turbo 7 Str,2007,375000,110000,1,Individual,1,3,12.7,2609,116.6,8.0
5239,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,340000,110000,1,Individual,1,1,23.0,1396,90.0,5.0
5240,Tata Tiago 2019-2020 XZ Plus Diesel,2019,670000,2000,1,Individual,1,1,27.28,1047,69.0,5.0
5241,Maruti Swift Dzire VDI,2014,530000,80000,1,Individual,1,2,23.4,1248,74.0,5.0
5242,Maruti Alto K10 VXI AGS,2015,350000,38000,0,Individual,0,2,23.95,998,67.05,5.0
5243,Maruti Celerio ZXI Optional,2014,415000,46000,0,Dealer,1,1,21.63,998,67.04,5.0
5244,Maruti Ertiga 1.5 ZDI,2014,700000,102000,1,Dealer,1,1,24.2,1498,93.87,7.0
5245,BMW X1 sDrive20d M Sport,2012,925000,96000,1,Dealer,0,2,19.62,1998,190.0,5.0
5246,Renault KWID 1.0 RXT AMT Opt,2017,375000,20000,0,Dealer,0,1,22.0,999,67.0,5.0
5247,Maruti Swift Dzire VXI,2015,575000,16000,0,Dealer,1,1,19.1,1197,85.8,5.0
5248,Hyundai i20 1.2 Sportz,2013,425000,23000,0,Dealer,1,1,17.0,1197,80.0,5.0
5249,Ford Figo 1.2P Ambiente MT,2011,245000,25000,0,Dealer,1,1,18.16,1196,86.8,5.0
5250,Hyundai Verna SX Opt,2015,540000,35000,0,Dealer,1,2,17.7,1497,113.42,5.0
5251,Mercedes-Benz New C-Class C 250 CDI Elegance,2011,1000000,90000,1,Dealer,0,1,14.94,2143,204.0,5.0
5252,Hyundai i10 Sportz 1.2,2013,291000,37000,0,Dealer,1,1,20.36,1197,78.9,5.0
5253,Maruti Baleno Delta 1.2,2017,600000,34000,0,Dealer,1,2,21.4,1197,83.1,5.0
5254,Hyundai Verna SX,2012,355000,60000,0,Dealer,1,1,17.7,1497,113.42,5.0
5255,Hyundai i10 Magna,2010,225000,50000,0,Dealer,1,1,20.36,1197,78.9,5.0
5256,Chevrolet Enjoy 1.4 LTZ 7,2013,350000,37000,0,Dealer,1,1,13.7,1399,98.79,7.0
5257,Maruti Alto 800 LXI,2012,200000,38000,0,Dealer,1,2,24.7,796,47.3,5.0
5258,Hyundai Verna SX Opt,2012,434999,57000,0,Dealer,1,1,17.7,1497,113.42,5.0
5259,Hyundai i20 1.2 Sportz,2014,440000,62200,0,Dealer,1,1,17.0,1197,80.0,5.0
5260,Maruti Ritz VDi,2013,390000,77000,1,Dealer,1,1,21.1,1248,73.9,5.0
5261,Maruti 800 Std,1997,50000,110000,0,Individual,1,2,16.1,796,37.0,4.0
5262,Maruti Swift Dzire 1.2 Vxi BSIV,2012,450000,30000,0,Individual,1,1,17.5,1197,85.8,5.0
5263,Maruti Alto LXi BSIII,2009,125000,60000,0,Individual,1,3,19.7,796,46.3,5.0
5264,Mahindra Scorpio S4 9 Seater,2014,999000,25000,1,Individual,1,1,15.4,2179,120.0,9.0
5265,Tata Sumo EX TC,2005,225000,188000,1,Individual,1,1,12.3,1948,90.0,7.0
5266,Maruti Alto STD,2010,85000,150000,0,Individual,1,3,19.7,796,46.3,5.0
5267,Hyundai EON Sportz,2012,150000,40000,0,Individual,1,1,21.1,814,55.2,5.0
5268,Renault Duster Adventure Edition,2014,500000,120000,1,Individual,1,1,19.01,1461,108.45,5.0
5269,Hyundai i10 Sportz Option,2011,220000,70000,0,Individual,1,3,20.36,1197,78.9,5.0
5270,Mahindra Scorpio S4 9 Seater,2014,999000,25000,1,Individual,1,1,15.4,2179,120.0,9.0
5271,Hyundai Creta 1.4 CRDi Base,2017,957000,60000,1,Individual,1,1,21.38,1396,88.7,5.0
5272,Toyota Innova 2.5 G4 Diesel 7-seater,2006,1050000,250000,1,Individual,1,1,12.8,2494,102.0,7.0
5273,Datsun RediGO 1.0 S,2018,320000,35000,0,Individual,1,1,22.5,999,67.0,5.0
5274,Maruti Alto K10 VXI,2016,300000,15000,0,Individual,1,1,23.95,998,67.05,5.0
5275,Maruti Swift VDi BSIII W/ ABS,2010,270000,98000,1,Individual,1,1,17.8,1248,75.0,5.0
5276,Hyundai Accent Executive,2011,170000,62000,0,Individual,1,3,16.36,1495,93.7,5.0
5277,Chevrolet Cruze LTZ,2010,270000,90000,1,Individual,1,2,18.3,1991,147.9,5.0
5278,Chevrolet Beat LS,2013,140000,110000,0,Individual,1,2,18.6,1199,79.4,5.0
5279,Hyundai i10 Magna,2010,170000,90000,0,Individual,1,3,20.36,1197,78.9,5.0
5280,Mahindra Marazzo M8,2019,1450000,10000,1,Individual,1,1,17.3,1497,121.0,7.0
5281,Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000,25000,1,Individual,1,1,20.0,1497,115.0,5.0
5282,Hyundai Elite i20 Sportz Plus Diesel,2019,834000,13000,1,Individual,1,1,22.54,1396,88.76,5.0
5283,Tata Tiago 1.05 Revotorq XT,2017,450000,80000,1,Individual,1,1,27.28,1047,69.0,5.0
5284,Volkswagen Polo 1.5 TDI Comfortline,2014,575000,40000,1,Individual,1,3,20.14,1498,88.8,5.0
5285,Maruti Swift Dzire ZDI Plus,2019,900000,20000,1,Individual,1,1,28.4,1248,74.02,5.0
5286,Maruti 800 AC LPG,2008,149000,87540,3,Individual,1,3,16.6,796,35.5,5.0
5287,Chevrolet Spark 1.0 PS LPG,2007,100000,84000,3,Individual,1,3,16.0,995,60.0,5.0
5288,Skoda Fabia 1.2L Diesel Elegance,2011,325000,160000,1,Individual,1,3,20.86,1199,75.0,5.0
5289,Volkswagen Vento Diesel Comfortline,2012,400000,100000,1,Individual,1,2,20.54,1598,103.6,5.0
5290,Hyundai EON 1.0 Era Plus,2017,250000,35000,0,Individual,1,2,20.3,998,68.05,5.0
5291,Chevrolet Optra Magnum 1.6 LT Petrol,2010,225000,60000,0,Individual,1,2,12.9,1598,102.5,5.0
5292,Ford Fiesta Classic 1.4 Duratorq LXI,2012,300000,70000,1,Individual,1,1,18.6,1388,67.0,5.0
5293,Fiat Avventura Power Up 1.3 Emotion,2015,459999,60000,1,Individual,1,2,20.5,1248,91.72,5.0
5294,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,825000,35000,1,Individual,1,2,22.77,1498,98.59,5.0
5295,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,150000,231438,1,Individual,1,2,18.4,1248,75.0,5.0
5296,Maruti Baleno Alpha 1.3,2016,710000,71000,1,Individual,1,1,27.39,1248,74.0,5.0
5297,Maruti Ritz VDi,2016,425000,70000,1,Individual,1,1,23.2,1248,73.94,5.0
5298,Maruti 800 Std,2007,45000,80000,0,Individual,1,1,16.1,796,37.0,4.0
5299,Mahindra Bolero SLX 2WD BSIII,2011,380000,239451,1,Individual,1,2,13.6,2523,63.0,7.0
5300,Maruti Ritz VDi,2009,240000,90000,1,Individual,1,1,21.1,1248,73.9,5.0
5301,Hyundai Creta 1.6 CRDi SX,2016,1150000,154000,1,Individual,1,1,19.67,1582,126.2,5.0
5302,Renault Duster 110PS Diesel RxZ Plus,2013,520000,109000,1,Individual,1,2,19.64,1461,108.45,5.0
5303,Maruti Swift Dzire VDI,2016,675000,120000,1,Individual,1,2,26.59,1248,74.0,5.0
5304,Maruti Wagon R LXI CNG,2012,297000,100000,2,Individual,1,3,26.2,998,58.2,5.0
5305,Tata New Safari DICOR 2.2 LX 4x2,2009,250000,110000,1,Individual,1,1,11.57,2179,138.1,7.0
5306,Hyundai Accent CRDi,2005,200000,200000,1,Individual,1,2,13.1,1493,82.0,5.0
5307,Maruti Wagon R Stingray VXI,2016,380000,39000,0,Individual,1,3,20.51,998,67.04,5.0
5308,Maruti 800 AC,2005,40000,96000,0,Individual,1,3,16.1,796,37.0,4.0
5309,Volkswagen Vento Konekt Diesel Highline,2014,575000,90000,1,Individual,1,1,20.54,1598,103.6,5.0
5310,Maruti Swift Vdi BSIII,2010,300000,135000,1,Individual,1,2,17.8,1248,75.0,5.0
5311,Tata Tiago 1.05 Revotorq XE,2018,450000,90000,1,Individual,1,1,27.28,1047,69.0,5.0
5312,Maruti 800 Std MPFi,2003,45000,90000,0,Individual,1,3,16.1,796,37.0,4.0
5313,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,950000,426000,1,Individual,1,1,12.8,2494,102.0,7.0
5314,Maruti Swift Dzire VDI,2017,745000,35000,1,Individual,1,1,28.4,1248,74.02,5.0
5315,Hyundai Xcent 1.1 CRDi S,2016,509999,120000,1,Individual,1,1,24.4,1120,71.0,5.0
5316,Hyundai i10 Magna,2009,142000,110000,0,Individual,1,1,20.36,1197,78.9,5.0
5317,Maruti A-Star Vxi,2009,185000,50000,0,Individual,1,1,19.0,998,66.1,5.0
5318,Fiat Linea Emotion (Diesel),2012,300000,77000,1,Individual,1,1,20.4,1248,91.7,5.0
5319,Honda City 2017-2020 GXi,2007,210000,120000,0,Individual,1,2,17.7,1497,78.0,5.0
5320,Hyundai Verna Xi (Petrol),2008,260000,120000,0,Individual,1,2,13.9,1599,103.2,5.0
5321,Maruti Swift Dzire LDI,2013,430000,190000,1,Individual,1,2,23.4,1248,74.0,5.0
5322,Mahindra Scorpio SLE BSIII,2013,600000,110000,1,Individual,1,2,12.05,2179,120.0,8.0
5323,Ford Figo Petrol EXI,2010,400000,30000,0,Individual,1,1,15.6,1196,70.0,5.0
5324,Hyundai Verna 1.4 CRDi,2012,400000,182000,1,Individual,1,2,24.8,1396,88.7,5.0
5325,Maruti Swift Dzire VDI,2017,669000,60000,1,Individual,1,1,28.4,1248,74.02,5.0
5326,Hyundai Xcent 1.2 VTVT S,2019,509999,40000,0,Individual,1,1,20.14,1197,81.86,5.0
5327,Hyundai i20 Asta Option 1.4 CRDi,2016,616000,112000,1,Individual,1,1,22.54,1396,88.73,5.0
5328,Mahindra Scorpio SLE BSIII,2013,530000,80000,1,Individual,1,2,12.05,2179,120.0,8.0
5329,Hyundai Verna CRDi SX,2010,190000,90000,1,Individual,1,2,16.8,1493,110.0,5.0
5330,Honda City i DTEC VX,2015,700000,140000,1,Individual,1,2,25.1,1498,98.6,5.0
5331,Tata Sumo MKII CX BS IV,2012,250000,188000,1,Individual,1,2,14.0,2179,120.0,8.0
5332,Hyundai i10 Magna,2014,225000,60000,0,Individual,1,2,20.36,1197,78.9,5.0
5333,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,470000,30000,0,Individual,1,1,18.9,1197,81.86,5.0
5334,Maruti Vitara Brezza ZDi Plus,2019,900000,40000,1,Individual,1,1,24.3,1248,88.5,5.0
5335,Chevrolet Beat Diesel LS,2013,170000,70000,1,Individual,1,1,25.44,936,57.6,5.0
5336,Tata Indigo CS LX (TDI) BS III,2013,140000,100000,1,Individual,1,1,19.09,1396,69.0,5.0
5337,Chevrolet Spark 1.0 PS,2011,95000,44000,0,Individual,1,2,16.0,995,63.0,5.0
5338,Maruti Ritz LXi,2016,280000,110000,0,Individual,1,2,18.5,1197,85.8,5.0
5339,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2012,470000,215000,1,Individual,1,1,12.05,2179,120.0,7.0
5340,Hyundai EON Era,2011,129000,80000,0,Individual,1,2,21.1,814,55.2,5.0
5341,Chevrolet Beat Diesel LT,2012,165000,70000,1,Individual,1,2,25.44,936,57.6,5.0
5342,Hyundai i20 Active 1.2 S,2016,600000,25000,0,Individual,1,1,17.19,1197,81.86,5.0
5343,Maruti Wagon R VXI BSIII,2012,260000,31000,0,Individual,1,1,18.9,998,67.1,5.0
5344,Maruti Wagon R VXI,2005,70000,50000,0,Individual,1,3,18.9,998,67.1,5.0
5345,Hyundai i20 Asta 1.2,2015,515000,120000,0,Individual,1,2,18.6,1197,81.83,5.0
5346,Ford Figo Diesel LXI,2012,225000,60000,1,Individual,1,1,20.0,1399,68.0,5.0
5347,Maruti Swift Dzire LDi,2011,270000,60000,1,Individual,1,2,19.3,1248,73.9,5.0
5348,Tata Safari DICOR 2.2 EX 4x2,2011,225000,110000,1,Individual,1,3,13.93,2179,138.03,7.0
5349,Hyundai Verna 1.6 SX CRDi (O),2012,459999,70000,1,Individual,1,1,22.32,1582,126.32,5.0
5350,Maruti Alto LX,2009,115999,110000,0,Individual,1,2,19.7,796,46.3,5.0
5351,Skoda Rapid 1.5 TDI Active,2013,475000,77300,1,Dealer,1,1,21.14,1498,103.52,5.0
5352,Mercedes-Benz E-Class E 220 CDI Avantgarde,2013,1925000,91500,1,Dealer,0,1,10.0,2148,170.0,5.0
5353,Tata Indica V2 2001-2011 eLX,2011,165000,75000,1,Dealer,1,2,25.0,1396,69.0,5.0
5354,Maruti Swift VDI,2015,550000,45000,1,Dealer,1,1,28.4,1248,74.0,5.0
5355,Maruti Vitara Brezza ZDi,2017,861000,61260,1,Dealer,1,1,24.3,1248,88.5,5.0
5356,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,1050000,26000,1,Dealer,1,1,23.0,1498,98.96,5.0
5357,Skoda Kodiaq 2.0 TDI Style,2018,3251000,17601,1,Dealer,0,1,16.25,1968,148.0,7.0
5358,Hyundai i20 1.4 Asta,2017,750000,43000,1,Dealer,1,1,22.54,1396,88.73,5.0
5359,Maruti Swift ZXI BSIV,2018,730000,4773,0,Dealer,1,1,22.0,1197,81.8,5.0
5360,Skoda Rapid 1.5 TDI AT Style Plus,2017,860000,31000,1,Dealer,0,1,21.66,1498,103.52,5.0
5361,Honda BRV i-DTEC V MT,2017,940000,57900,1,Dealer,1,1,21.9,1498,98.6,7.0
5362,Mahindra Marazzo M2 BSIV,2019,1075000,8600,1,Dealer,1,1,17.3,1497,121.0,7.0
5363,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,775000,52000,1,Dealer,1,1,23.65,1248,88.5,5.0
5364,Maruti Swift ZXI,2013,411000,62000,0,Dealer,1,1,22.0,1197,81.8,5.0
5365,Toyota Innova 2.5 V Diesel 8-seater,2012,911000,155000,1,Dealer,1,1,12.8,2494,102.0,8.0
5366,Volkswagen Polo 1.5 TDI Highline,2016,540000,66000,1,Dealer,1,1,20.14,1498,88.8,5.0
5367,Skoda Rapid 1.5 TDI AT Ambition,2016,660000,78010,1,Dealer,0,1,21.66,1498,103.52,5.0
5368,Maruti Ertiga SHVS VDI,2018,875000,83844,1,Dealer,1,1,24.52,1248,88.5,7.0
5369,Maruti Celerio VXI AT,2015,411000,23999,0,Dealer,0,1,23.1,998,67.04,5.0
5370,Maruti Baleno Delta Diesel,2016,635000,52000,1,Dealer,1,1,27.39,1248,74.0,5.0
5371,Maruti Swift VDI,2012,350000,145000,1,Individual,1,3,22.9,1248,74.0,5.0
5372,Mahindra TUV 300 mHAWK100 T8 Dual Tone,2018,800000,70000,1,Individual,1,2,18.49,1493,100.0,7.0
5373,Maruti Omni MPI STD BSIV,2015,180000,25000,0,Individual,1,2,16.8,796,34.2,5.0
5374,Jaguar XF 3.0 Litre S Premium Luxury,2014,2000000,51000,1,Individual,0,1,14.74,2993,270.9,5.0
5375,Honda Mobilio V i DTEC,2014,490000,120000,1,Individual,1,1,24.2,1498,98.6,7.0
5376,Maruti Zen Estilo LXI BS IV,2010,180000,55000,0,Individual,1,1,19.0,998,67.1,5.0
5377,Nissan Micra XV CVT,2013,310000,91400,0,Individual,0,2,19.34,1198,76.0,5.0
5378,Hyundai Accent Executive CNG,2012,275000,48000,2,Individual,1,1,13.2,1495,93.7,5.0
5379,Chevrolet Enjoy TCDi LTZ 7 Seater,2014,450000,80000,1,Individual,1,2,18.2,1248,73.8,7.0
5380,Mahindra KUV 100 mFALCON D75 K6,2017,500000,50000,1,Individual,1,1,25.32,1198,77.0,6.0
5381,Hyundai Verna Transform SX VGT CRDi AT BS III,2010,245000,185000,1,Individual,0,3,16.2,1493,110.0,5.0
5382,Volkswagen Vento Diesel Highline,2011,275000,125000,1,Individual,1,3,20.54,1598,103.6,5.0
5383,Honda City 2017-2020 GXi,2006,200000,178500,0,Individual,1,3,17.7,1497,78.0,5.0
5384,Mahindra XUV500 W10 2WD,2017,1500000,66953,1,Individual,1,1,16.0,2179,140.0,7.0
5385,Nissan Micra Diesel XV Premium,2012,229999,166000,1,Individual,1,2,23.08,1461,63.1,5.0
5386,Volkswagen Vento Diesel Comfortline,2011,280000,131000,1,Individual,1,3,20.54,1598,103.6,5.0
5387,Maruti Wagon R LXI Minor,2009,125000,50000,0,Individual,1,2,18.9,1061,67.0,5.0
5388,Maruti Swift ZDI BSIV,2015,600000,25000,1,Individual,1,1,25.2,1248,74.0,5.0
5389,Honda Jazz V,2018,600000,20000,0,Individual,1,1,18.2,1199,88.7,5.0
5390,Honda Brio 1.2 VX MT,2016,411000,60000,0,Individual,1,2,18.5,1198,86.8,5.0
5391,Maruti Eeco 5 Seater AC BSIV,2010,150000,170000,0,Individual,1,3,15.37,1196,73.0,5.0
5392,Maruti Ciaz ZDi Plus,2015,630000,70000,1,Individual,1,1,26.21,1248,88.5,5.0
5393,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,1200000,110000,1,Individual,0,1,17.11,1968,174.33,5.0
5394,Maruti Swift Dzire AMT VXI BS IV,2019,700000,45000,0,Individual,0,1,22.0,1197,81.8,5.0
5395,Mahindra Xylo E4 BS IV,2010,250000,60000,1,Individual,1,2,14.0,2498,112.0,7.0
5396,Chevrolet Enjoy 1.3 TCDi LT 8,2016,535000,32000,1,Individual,1,1,18.2,1248,73.74,8.0
5397,Mahindra TUV 300 T4,2016,600000,60000,1,Individual,1,1,18.49,1493,100.0,7.0
5398,Hyundai Accent VIVA CRDi,2003,145000,120000,1,Individual,1,3,13.1,1493,82.0,5.0
5399,Ford Figo Aspire 1.5 TDCi Trend,2015,400000,143000,1,Individual,1,1,25.83,1498,99.0,5.0
5400,Maruti Swift Dzire VDI,2015,600000,100000,1,Individual,1,1,26.59,1248,74.0,5.0
5401,Maruti Celerio X VXI,2018,459999,50000,0,Individual,1,1,21.63,998,67.0,5.0
5402,Hyundai i20 1.4 Asta Option,2018,800000,30000,1,Individual,1,1,22.54,1396,88.73,5.0
5403,Maruti Eeco CNG 5 Seater AC BSIV,2017,370000,25000,2,Individual,1,1,21.94,1196,61.7,5.0
5404,Toyota Innova 2.5 GX 8 STR BSIV,2012,800000,102000,1,Individual,1,2,12.8,2494,102.0,8.0
5405,Renault Pulse RxL Optional,2013,290000,90000,1,Individual,1,1,23.08,1461,63.12,5.0
5406,Maruti Swift VDI,2018,671000,62000,1,Individual,1,1,28.4,1248,74.0,5.0
5407,Tata Indigo eCS LX TDI BSIII,2012,140000,80000,1,Individual,1,3,19.09,1396,69.0,5.0
5408,Maruti Alto Std,2011,141000,15000,0,Individual,1,3,19.7,796,46.3,5.0
5409,Maruti Alto LX,2009,125000,70000,0,Individual,1,2,19.7,796,46.3,5.0
5410,Tata Indica Vista TDI LS,2013,150000,90000,1,Individual,1,2,19.4,1405,70.0,5.0
5411,Maruti Wagon R LX Minor,2007,125000,100000,0,Individual,1,3,18.9,1061,67.0,5.0
5412,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,600000,25000,0,Individual,1,2,18.9,1197,81.86,5.0
5413,Hyundai i20 1.4 Sportz,2017,700000,40000,1,Individual,1,1,22.54,1396,88.73,5.0
5414,Hyundai i20 1.4 Asta Option,2017,700000,70000,1,Individual,1,1,22.54,1396,88.73,5.0
5415,Maruti Swift Dzire VDI,2017,740000,40000,1,Individual,1,1,28.4,1248,74.02,5.0
5416,Tata Indica Vista Aqua 1.4 TDI,2011,140000,200000,1,Individual,1,2,17.0,1405,71.0,5.0
5417,Hyundai Verna CRDi 1.6 SX Option,2018,1150000,35000,1,Individual,1,1,22.0,1582,126.2,5.0
